"","track.id","artist.id","track.name","artist.name","track.popularity","artist.genres","artist.followes.total","artist.popularity","toplist.country"
"1","6hFwju6M40CKovKBPu5IpY","4m5LghDfOKFZNEBZ0GO1OQ","ACORDA PEDRINHO","Jovem Dionisio",74,"indie curitibano",126850,69,"Brazil"
"2","2qmG7dokbGpDGD0T5wORWt","37mqXU98U5GmH5ZDtlHM1c","Balanço da Rede","Matheus Fernandes",84,"arrocha",393870,70,"Brazil"
"3","2qmG7dokbGpDGD0T5wORWt","37mqXU98U5GmH5ZDtlHM1c","Balanço da Rede","Matheus Fernandes",84,"sertanejo pop",393870,70,"Brazil"
"4","2qmG7dokbGpDGD0T5wORWt","43DRDu6nLSeIedZ7T1A616","Balanço da Rede","Xand Avião",84,"arrocha",2372760,70,"Brazil"
"5","2qmG7dokbGpDGD0T5wORWt","43DRDu6nLSeIedZ7T1A616","Balanço da Rede","Xand Avião",84,"forro de favela",2372760,70,"Brazil"
"6","2qmG7dokbGpDGD0T5wORWt","43DRDu6nLSeIedZ7T1A616","Balanço da Rede","Xand Avião",84,"funk carioca",2372760,70,"Brazil"
"7","4QWumyD2uwiePBBha9XBHI","3CIIaeZuFYrAD6PRVyuO4U","No Ouvidinho","Felipe Amorim",84,"arrocha",225495,71,"Brazil"
"8","4QWumyD2uwiePBBha9XBHI","3CIIaeZuFYrAD6PRVyuO4U","No Ouvidinho","Felipe Amorim",84,"arrochadeira",225495,71,"Brazil"
"9","1K8AtBJXcdq5mywMnZuARP","7MiDcPa6UiV3In7lIM71IN","Termina Comigo Antes","Gusttavo Lima",84,"arrocha",16030754,79,"Brazil"
"10","1K8AtBJXcdq5mywMnZuARP","7MiDcPa6UiV3In7lIM71IN","Termina Comigo Antes","Gusttavo Lima",84,"sertanejo",16030754,79,"Brazil"
"11","1K8AtBJXcdq5mywMnZuARP","7MiDcPa6UiV3In7lIM71IN","Termina Comigo Antes","Gusttavo Lima",84,"sertanejo universitario",16030754,79,"Brazil"
"12","3ShKPhFkexrwl7WoyTtNND","5JbQpbeFaKfuZVFzKwaawP","Tchuco Nela","MC Rogerinho",82,"arrocha",450296,69,"Brazil"
"13","3ShKPhFkexrwl7WoyTtNND","5JbQpbeFaKfuZVFzKwaawP","Tchuco Nela","MC Rogerinho",82,"batidao romantico",450296,69,"Brazil"
"14","3ShKPhFkexrwl7WoyTtNND","5JbQpbeFaKfuZVFzKwaawP","Tchuco Nela","MC Rogerinho",82,"funk carioca",450296,69,"Brazil"
"15","3ShKPhFkexrwl7WoyTtNND","1AL2GKpmRrKXkYIcASuRFa","Tchuco Nela","Wesley Safadão",82,"arrocha",10855086,74,"Brazil"
"16","3ShKPhFkexrwl7WoyTtNND","1AL2GKpmRrKXkYIcASuRFa","Tchuco Nela","Wesley Safadão",82,"forro",10855086,74,"Brazil"
"17","3ShKPhFkexrwl7WoyTtNND","1AL2GKpmRrKXkYIcASuRFa","Tchuco Nela","Wesley Safadão",82,"sertanejo pop",10855086,74,"Brazil"
"18","0sjhY8nPIm6cPOQfyUPmJe","3qvcCP2J0fWi0m0uQDUf6r","ERRO PLANEJADO - Ao Vivo","Luan Santana",81,"arrocha",6131408,75,"Brazil"
"19","0sjhY8nPIm6cPOQfyUPmJe","3qvcCP2J0fWi0m0uQDUf6r","ERRO PLANEJADO - Ao Vivo","Luan Santana",81,"sertanejo",6131408,75,"Brazil"
"20","0sjhY8nPIm6cPOQfyUPmJe","3qvcCP2J0fWi0m0uQDUf6r","ERRO PLANEJADO - Ao Vivo","Luan Santana",81,"sertanejo pop",6131408,75,"Brazil"
"21","0sjhY8nPIm6cPOQfyUPmJe","3qvcCP2J0fWi0m0uQDUf6r","ERRO PLANEJADO - Ao Vivo","Luan Santana",81,"sertanejo universitario",6131408,75,"Brazil"
"22","0sjhY8nPIm6cPOQfyUPmJe","3p7PcrEHaaKLJnPUGOtRlT","ERRO PLANEJADO - Ao Vivo","Henrique & Juliano",81,"arrocha",15448371,81,"Brazil"
"23","0sjhY8nPIm6cPOQfyUPmJe","3p7PcrEHaaKLJnPUGOtRlT","ERRO PLANEJADO - Ao Vivo","Henrique & Juliano",81,"sertanejo universitario",15448371,81,"Brazil"
"24","6Zw25LRLP0j0MsezDFIUM4","1LIuN7ov1IBQDdLsU83ojl","Mal Feito - Ao Vivo","Hugo & Guilherme",72,"arrocha",646058,74,"Brazil"
"25","6Zw25LRLP0j0MsezDFIUM4","1LIuN7ov1IBQDdLsU83ojl","Mal Feito - Ao Vivo","Hugo & Guilherme",72,"sertanejo pop",646058,74,"Brazil"
"26","6Zw25LRLP0j0MsezDFIUM4","1yR65psqiazQpeM79CcGh8","Mal Feito - Ao Vivo","Marília Mendonça",72,"arrocha",24678213,82,"Brazil"
"27","6Zw25LRLP0j0MsezDFIUM4","1yR65psqiazQpeM79CcGh8","Mal Feito - Ao Vivo","Marília Mendonça",72,"sertanejo",24678213,82,"Brazil"
"28","3sd2p4kE7xQmFH3lPnFl6h","6rygauyIMQJrXRC4e5rQJP","sentaDONA (Remix) s2","Davi Kneip",83,"funk bh",22796,68,"Brazil"
"29","3sd2p4kE7xQmFH3lPnFl6h","6rygauyIMQJrXRC4e5rQJP","sentaDONA (Remix) s2","Davi Kneip",83,"funk carioca",22796,68,"Brazil"
"30","3sd2p4kE7xQmFH3lPnFl6h","6rygauyIMQJrXRC4e5rQJP","sentaDONA (Remix) s2","Davi Kneip",83,"funk consciente",22796,68,"Brazil"
"31","3sd2p4kE7xQmFH3lPnFl6h","6rygauyIMQJrXRC4e5rQJP","sentaDONA (Remix) s2","Davi Kneip",83,"funk mtg",22796,68,"Brazil"
"32","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,"funk bh",88865,69,"Brazil"
"33","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,"funk carioca",88865,69,"Brazil"
"34","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,"funk mandelao",88865,69,"Brazil"
"35","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,"funk mtg",88865,69,"Brazil"
"36","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,"funk viral",88865,69,"Brazil"
"37","3sd2p4kE7xQmFH3lPnFl6h","6HJiLhKqnOh32p3LSNWsR3","sentaDONA (Remix) s2","Dj Gabriel do Borel",83,"funk carioca",378933,68,"Brazil"
"38","3sd2p4kE7xQmFH3lPnFl6h","4PzYKhC14sTJNEr0dzoo0d","sentaDONA (Remix) s2","Luísa Sonza",83,"funk carioca",3125970,73,"Brazil"
"39","3sd2p4kE7xQmFH3lPnFl6h","4PzYKhC14sTJNEr0dzoo0d","sentaDONA (Remix) s2","Luísa Sonza",83,"pop nacional",3125970,73,"Brazil"
"40","6Ulh9GPYz6JKdv04qc3q2U","4JNo6Q5KdcRf1vtSX9mB0S","Dengo","João Gomes",80,"arrocha",3140011,74,"Brazil"
"41","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,"arrocha",4495730,74,"Brazil"
"42","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,"batidao romantico",4495730,74,"Brazil"
"43","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,"funk carioca",4495730,74,"Brazil"
"44","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,"funk ostentacao",4495730,74,"Brazil"
"45","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,"funk paulista",4495730,74,"Brazil"
"46","7qD2vjd3btuOgwpQPEY7ci","3Nipsl6GVwwGyeAk0J29C6","EU VOU COM CARINHO ELA QUER COM FORÇA","MC G15",77,"funk carioca",3626671,66,"Brazil"
"47","7qD2vjd3btuOgwpQPEY7ci","3Nipsl6GVwwGyeAk0J29C6","EU VOU COM CARINHO ELA QUER COM FORÇA","MC G15",77,"funk mtg",3626671,66,"Brazil"
"48","7qD2vjd3btuOgwpQPEY7ci","3Nipsl6GVwwGyeAk0J29C6","EU VOU COM CARINHO ELA QUER COM FORÇA","MC G15",77,"funk ostentacao",3626671,66,"Brazil"
"49","7qD2vjd3btuOgwpQPEY7ci","3Nipsl6GVwwGyeAk0J29C6","EU VOU COM CARINHO ELA QUER COM FORÇA","MC G15",77,"funk paulista",3626671,66,"Brazil"
"50","7qD2vjd3btuOgwpQPEY7ci","1cYhx7ZOhYoVmnDPb9KMwo","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Davi",77,"funk carioca",3241635,70,"Brazil"
"51","7qD2vjd3btuOgwpQPEY7ci","1cYhx7ZOhYoVmnDPb9KMwo","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Davi",77,"funk ostentacao",3241635,70,"Brazil"
"52","7qD2vjd3btuOgwpQPEY7ci","1cYhx7ZOhYoVmnDPb9KMwo","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Davi",77,"funk paulista",3241635,70,"Brazil"
"53","546dFmvwFGBY7MJOkV5ctq","1elUiq4X7pxej6FRlrEzjM","Todo Seu - Ao Vivo","Jorge & Mateus",80,"arrocha",16702382,79,"Brazil"
"54","546dFmvwFGBY7MJOkV5ctq","1elUiq4X7pxej6FRlrEzjM","Todo Seu - Ao Vivo","Jorge & Mateus",80,"sertanejo",16702382,79,"Brazil"
"55","546dFmvwFGBY7MJOkV5ctq","1elUiq4X7pxej6FRlrEzjM","Todo Seu - Ao Vivo","Jorge & Mateus",80,"sertanejo universitario",16702382,79,"Brazil"
"56","5zNxUkUW9WiV5oyg6gh2wB","5wbf52LA6kcaboHSN6NEF1","DANÇARINA","PEDRO SAMPAIO",84,"funk carioca",1613374,72,"Brazil"
"57","5zNxUkUW9WiV5oyg6gh2wB","1etNnR2SdlelBQAICa2Q5m","DANÇARINA","Mc Pedrinho",84,"funk carioca",3630127,71,"Brazil"
"58","5zNxUkUW9WiV5oyg6gh2wB","1etNnR2SdlelBQAICa2Q5m","DANÇARINA","Mc Pedrinho",84,"funk mtg",3630127,71,"Brazil"
"59","5zNxUkUW9WiV5oyg6gh2wB","1etNnR2SdlelBQAICa2Q5m","DANÇARINA","Mc Pedrinho",84,"funk ostentacao",3630127,71,"Brazil"
"60","5zNxUkUW9WiV5oyg6gh2wB","1etNnR2SdlelBQAICa2Q5m","DANÇARINA","Mc Pedrinho",84,"funk paulista",3630127,71,"Brazil"
"61","3ITkrUvAA6gzxer2UIom3P","1elUiq4X7pxej6FRlrEzjM","Molhando o Volante","Jorge & Mateus",82,"arrocha",16702382,79,"Brazil"
"62","3ITkrUvAA6gzxer2UIom3P","1elUiq4X7pxej6FRlrEzjM","Molhando o Volante","Jorge & Mateus",82,"sertanejo",16702382,79,"Brazil"
"63","3ITkrUvAA6gzxer2UIom3P","1elUiq4X7pxej6FRlrEzjM","Molhando o Volante","Jorge & Mateus",82,"sertanejo universitario",16702382,79,"Brazil"
"64","6bTdZ7xfKp3NqqADJ8HLyj","5nP8x4uEFjAAmDzwOEc9b8","Vampiro","Matuê",84,"r&b brasileiro",5122165,75,"Brazil"
"65","6bTdZ7xfKp3NqqADJ8HLyj","5nP8x4uEFjAAmDzwOEc9b8","Vampiro","Matuê",84,"rap cearense",5122165,75,"Brazil"
"66","6bTdZ7xfKp3NqqADJ8HLyj","5nP8x4uEFjAAmDzwOEc9b8","Vampiro","Matuê",84,"trap brasileiro",5122165,75,"Brazil"
"67","6bTdZ7xfKp3NqqADJ8HLyj","3MrDVzg7ZXaYMyQmbDInr7","Vampiro","WIU",84,"trap brasileiro",148452,67,"Brazil"
"68","6bTdZ7xfKp3NqqADJ8HLyj","68YeXpLt3jB7JHQS5ZjMGo","Vampiro","Teto",84,"trap baiano",1311011,74,"Brazil"
"69","4a0sqvCBo7aRIS4GzBQpnp","7htxZTR76qcXYJylEmkLiJ","Kikando e Me Olhando","MC Braz",81,"funk bh",81282,67,"Brazil"
"70","4a0sqvCBo7aRIS4GzBQpnp","7htxZTR76qcXYJylEmkLiJ","Kikando e Me Olhando","MC Braz",81,"funk carioca",81282,67,"Brazil"
"71","4a0sqvCBo7aRIS4GzBQpnp","7htxZTR76qcXYJylEmkLiJ","Kikando e Me Olhando","MC Braz",81,"funk mtg",81282,67,"Brazil"
"72","4a0sqvCBo7aRIS4GzBQpnp","7ujbuq6hAjLSf7cGr6au0b","Kikando e Me Olhando","MC Tairon",81,"funk mtg",18188,64,"Brazil"
"73","53RxHysDJ0cjugMcPymwja","3qvcCP2J0fWi0m0uQDUf6r","ABALO EMOCIONAL - Ao Vivo","Luan Santana",82,"arrocha",6131408,75,"Brazil"
"74","53RxHysDJ0cjugMcPymwja","3qvcCP2J0fWi0m0uQDUf6r","ABALO EMOCIONAL - Ao Vivo","Luan Santana",82,"sertanejo",6131408,75,"Brazil"
"75","53RxHysDJ0cjugMcPymwja","3qvcCP2J0fWi0m0uQDUf6r","ABALO EMOCIONAL - Ao Vivo","Luan Santana",82,"sertanejo pop",6131408,75,"Brazil"
"76","53RxHysDJ0cjugMcPymwja","3qvcCP2J0fWi0m0uQDUf6r","ABALO EMOCIONAL - Ao Vivo","Luan Santana",82,"sertanejo universitario",6131408,75,"Brazil"
"77","3XF598RmEUF3XW4XKo1lyP","1LIuN7ov1IBQDdLsU83ojl","Meu Número - Ao Vivo","Hugo & Guilherme",79,"arrocha",646058,74,"Brazil"
"78","3XF598RmEUF3XW4XKo1lyP","1LIuN7ov1IBQDdLsU83ojl","Meu Número - Ao Vivo","Hugo & Guilherme",79,"sertanejo pop",646058,74,"Brazil"
"79","3XF598RmEUF3XW4XKo1lyP","1elUiq4X7pxej6FRlrEzjM","Meu Número - Ao Vivo","Jorge & Mateus",79,"arrocha",16702382,79,"Brazil"
"80","3XF598RmEUF3XW4XKo1lyP","1elUiq4X7pxej6FRlrEzjM","Meu Número - Ao Vivo","Jorge & Mateus",79,"sertanejo",16702382,79,"Brazil"
"81","3XF598RmEUF3XW4XKo1lyP","1elUiq4X7pxej6FRlrEzjM","Meu Número - Ao Vivo","Jorge & Mateus",79,"sertanejo universitario",16702382,79,"Brazil"
"82","14JKzKrJbPDflw8XyATMey","3p7PcrEHaaKLJnPUGOtRlT","A Maior Saudade - Ao Vivo","Henrique & Juliano",71,"arrocha",15448371,81,"Brazil"
"83","14JKzKrJbPDflw8XyATMey","3p7PcrEHaaKLJnPUGOtRlT","A Maior Saudade - Ao Vivo","Henrique & Juliano",71,"sertanejo universitario",15448371,81,"Brazil"
"84","2wSCalnGOnXdAJC0Fn8OUY","3FlCKtwOEYQQYyGVEbxG2Z","Vai Lá Em Casa Hoje","George Henrique & Rodrigo",81,"arrocha",1338405,68,"Brazil"
"85","2wSCalnGOnXdAJC0Fn8OUY","3FlCKtwOEYQQYyGVEbxG2Z","Vai Lá Em Casa Hoje","George Henrique & Rodrigo",81,"sertanejo",1338405,68,"Brazil"
"86","2wSCalnGOnXdAJC0Fn8OUY","3FlCKtwOEYQQYyGVEbxG2Z","Vai Lá Em Casa Hoje","George Henrique & Rodrigo",81,"sertanejo pop",1338405,68,"Brazil"
"87","2wSCalnGOnXdAJC0Fn8OUY","3FlCKtwOEYQQYyGVEbxG2Z","Vai Lá Em Casa Hoje","George Henrique & Rodrigo",81,"sertanejo universitario",1338405,68,"Brazil"
"88","2wSCalnGOnXdAJC0Fn8OUY","1yR65psqiazQpeM79CcGh8","Vai Lá Em Casa Hoje","Marília Mendonça",81,"arrocha",24678213,82,"Brazil"
"89","2wSCalnGOnXdAJC0Fn8OUY","1yR65psqiazQpeM79CcGh8","Vai Lá Em Casa Hoje","Marília Mendonça",81,"sertanejo",24678213,82,"Brazil"
"90","4SIBZgMomGFnrIWjmq7Np8","0JjPiLQNgAFaEkwoy56B1C","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","L7NNON",81,"pop rap brasileiro",1675626,75,"Brazil"
"91","4SIBZgMomGFnrIWjmq7Np8","6f6ccYxDNgsPCMemKceSY4","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","Os Hawaianos",81,"funk carioca",140717,63,"Brazil"
"92","4SIBZgMomGFnrIWjmq7Np8","6f6ccYxDNgsPCMemKceSY4","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","Os Hawaianos",81,"funk ostentacao",140717,63,"Brazil"
"93","6nkoWsFZeFt5dUdNmlIceh","7MiDcPa6UiV3In7lIM71IN","Bloqueado - Ao Vivo","Gusttavo Lima",73,"arrocha",16030754,79,"Brazil"
"94","6nkoWsFZeFt5dUdNmlIceh","7MiDcPa6UiV3In7lIM71IN","Bloqueado - Ao Vivo","Gusttavo Lima",73,"sertanejo",16030754,79,"Brazil"
"95","6nkoWsFZeFt5dUdNmlIceh","7MiDcPa6UiV3In7lIM71IN","Bloqueado - Ao Vivo","Gusttavo Lima",73,"sertanejo universitario",16030754,79,"Brazil"
"96","7afaZ37wJJL6880z1NRgJS","68YeXpLt3jB7JHQS5ZjMGo","Fim de Semana no Rio","Teto",82,"trap baiano",1311011,74,"Brazil"
"97","0NBgyml7T0IvUNbXIkcSpH","5YwzDz4RJfTiMHS4tdR5Lf","Malvadão 3","Xamã",82,"brazilian hip hop",1675605,73,"Brazil"
"98","0NBgyml7T0IvUNbXIkcSpH","5YwzDz4RJfTiMHS4tdR5Lf","Malvadão 3","Xamã",82,"funk carioca",1675605,73,"Brazil"
"99","0NBgyml7T0IvUNbXIkcSpH","5YwzDz4RJfTiMHS4tdR5Lf","Malvadão 3","Xamã",82,"trap brasileiro",1675605,73,"Brazil"
"100","0NBgyml7T0IvUNbXIkcSpH","6PERJZF7wohA034PAxDK0b","Malvadão 3","Neo Beats",82,"trap brasileiro",81250,71,"Brazil"
"101","7bhvRvE56NHBvedx0EeALS","0BHm7qbh3ENxvXzkQAG7MP","Comunicação Falhou - Ao Vivo","Mari Fernandez",71,"arrocha",417089,72,"Brazil"
"102","7bhvRvE56NHBvedx0EeALS","0BHm7qbh3ENxvXzkQAG7MP","Comunicação Falhou - Ao Vivo","Mari Fernandez",71,"arrochadeira",417089,72,"Brazil"
"103","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"art pop",1014154,75,"Brazil"
"104","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"art rock",1014154,75,"Brazil"
"105","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"baroque pop",1014154,75,"Brazil"
"106","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"new wave pop",1014154,75,"Brazil"
"107","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"permanent wave",1014154,75,"Brazil"
"108","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"piano rock",1014154,75,"Brazil"
"109","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,"singer-songwriter",1014154,75,"Brazil"
"110","2ebFBmle5uXcdbrCAOvPcZ","6m6e7D2TnV0aYMllFFwMxu","Vagabundo Chora - Ao Vivo","Guilherme & Benuto",79,"arrocha",348011,66,"Brazil"
"111","2ebFBmle5uXcdbrCAOvPcZ","6m6e7D2TnV0aYMllFFwMxu","Vagabundo Chora - Ao Vivo","Guilherme & Benuto",79,"sertanejo pop",348011,66,"Brazil"
"112","5lCAtKxkZL6tFDyGX9t87j","1AL2GKpmRrKXkYIcASuRFa","Eu Já Tava Bem - Ao Vivo","Wesley Safadão",75,"arrocha",10855086,74,"Brazil"
"113","5lCAtKxkZL6tFDyGX9t87j","1AL2GKpmRrKXkYIcASuRFa","Eu Já Tava Bem - Ao Vivo","Wesley Safadão",75,"forro",10855086,74,"Brazil"
"114","5lCAtKxkZL6tFDyGX9t87j","1AL2GKpmRrKXkYIcASuRFa","Eu Já Tava Bem - Ao Vivo","Wesley Safadão",75,"sertanejo pop",10855086,74,"Brazil"
"115","7gVzhRCrLRUBEGdS7zNTp0","7cmuxPnXRJxwuYDHfbD8Eu","Malvada","Zé Felipe",81,"arrocha",3143846,72,"Brazil"
"116","7gVzhRCrLRUBEGdS7zNTp0","7cmuxPnXRJxwuYDHfbD8Eu","Malvada","Zé Felipe",81,"arrochadeira",3143846,72,"Brazil"
"117","11fqunD6qlOCrRd88kMOk6","3p7PcrEHaaKLJnPUGOtRlT","Evento Cancelado - Ao Vivo","Henrique & Juliano",74,"arrocha",15448371,81,"Brazil"
"118","11fqunD6qlOCrRd88kMOk6","3p7PcrEHaaKLJnPUGOtRlT","Evento Cancelado - Ao Vivo","Henrique & Juliano",74,"sertanejo universitario",15448371,81,"Brazil"
"119","0E0OENqh3jaZ4VpDFTOLGj","3l4fsEzoeabsET7ddv0lZW","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI","Mc Delux",73,"funk carioca",27555,68,"Brazil"
"120","0E0OENqh3jaZ4VpDFTOLGj","3l4fsEzoeabsET7ddv0lZW","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI","Mc Delux",73,"funk mandelao",27555,68,"Brazil"
"121","0E0OENqh3jaZ4VpDFTOLGj","3l4fsEzoeabsET7ddv0lZW","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI","Mc Delux",73,"funk mtg",27555,68,"Brazil"
"122","75fCsUnTiDelE4HMd06t4O","3THyxXDkvAVvmfZKP3Fq7G","Gostosinho Tu Cai","Mc Pepeu",79,"funk bh",35635,64,"Brazil"
"123","75fCsUnTiDelE4HMd06t4O","3THyxXDkvAVvmfZKP3Fq7G","Gostosinho Tu Cai","Mc Pepeu",79,"funk mtg",35635,64,"Brazil"
"124","75fCsUnTiDelE4HMd06t4O","3JrsRa8z1Pngkkf4pDrokD","Gostosinho Tu Cai","DJ Swat",79,"funk mtg",7666,65,"Brazil"
"125","42nZBOwXNdO24Ml032bLBS","2Z0lRIqr997lIUiPtrpKCr","Gatilho - Ao Vivo","Matheus & Kauan",79,"arrocha",9892660,74,"Brazil"
"126","42nZBOwXNdO24Ml032bLBS","2Z0lRIqr997lIUiPtrpKCr","Gatilho - Ao Vivo","Matheus & Kauan",79,"pop nacional",9892660,74,"Brazil"
"127","42nZBOwXNdO24Ml032bLBS","2Z0lRIqr997lIUiPtrpKCr","Gatilho - Ao Vivo","Matheus & Kauan",79,"sertanejo pop",9892660,74,"Brazil"
"128","42nZBOwXNdO24Ml032bLBS","2Z0lRIqr997lIUiPtrpKCr","Gatilho - Ao Vivo","Matheus & Kauan",79,"sertanejo universitario",9892660,74,"Brazil"
"129","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"arrocha",1500991,66,"Brazil"
"130","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"axe",1500991,66,"Brazil"
"131","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"funk carioca",1500991,66,"Brazil"
"132","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"pagode",1500991,66,"Brazil"
"133","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"pagode baiano",1500991,66,"Brazil"
"134","5dFxhpYLOton7aawKsDeiS","7KVJCU4z5L4EUHILL8aMxR","Áudio Que Te Entrega","Leo Santana",77,"pop nacional",1500991,66,"Brazil"
"135","5dFxhpYLOton7aawKsDeiS","7Lmrb6KcIzfkmgbtokjsAL","Áudio Que Te Entrega","Mc Don Juan",77,"arrocha",4495730,74,"Brazil"
"136","5dFxhpYLOton7aawKsDeiS","7Lmrb6KcIzfkmgbtokjsAL","Áudio Que Te Entrega","Mc Don Juan",77,"batidao romantico",4495730,74,"Brazil"
"137","5dFxhpYLOton7aawKsDeiS","7Lmrb6KcIzfkmgbtokjsAL","Áudio Que Te Entrega","Mc Don Juan",77,"funk carioca",4495730,74,"Brazil"
"138","5dFxhpYLOton7aawKsDeiS","7Lmrb6KcIzfkmgbtokjsAL","Áudio Que Te Entrega","Mc Don Juan",77,"funk ostentacao",4495730,74,"Brazil"
"139","5dFxhpYLOton7aawKsDeiS","7Lmrb6KcIzfkmgbtokjsAL","Áudio Que Te Entrega","Mc Don Juan",77,"funk paulista",4495730,74,"Brazil"
"140","5dFxhpYLOton7aawKsDeiS","0BHm7qbh3ENxvXzkQAG7MP","Áudio Que Te Entrega","Mari Fernandez",77,"arrocha",417089,72,"Brazil"
"141","5dFxhpYLOton7aawKsDeiS","0BHm7qbh3ENxvXzkQAG7MP","Áudio Que Te Entrega","Mari Fernandez",77,"arrochadeira",417089,72,"Brazil"
"142","6Lk3kU7JcQ5dZ7jbmhJzQN","487N2T9nIPEHrlTZLL3SQs","Melhor Ser uma Saudade","Zé Neto & Cristiano",81,"arrocha",16517361,75,"Brazil"
"143","6Lk3kU7JcQ5dZ7jbmhJzQN","487N2T9nIPEHrlTZLL3SQs","Melhor Ser uma Saudade","Zé Neto & Cristiano",81,"sertanejo",16517361,75,"Brazil"
"144","6Lk3kU7JcQ5dZ7jbmhJzQN","487N2T9nIPEHrlTZLL3SQs","Melhor Ser uma Saudade","Zé Neto & Cristiano",81,"sertanejo pop",16517361,75,"Brazil"
"145","6Lk3kU7JcQ5dZ7jbmhJzQN","487N2T9nIPEHrlTZLL3SQs","Melhor Ser uma Saudade","Zé Neto & Cristiano",81,"sertanejo universitario",16517361,75,"Brazil"
"146","1ih3nbYJ0lugsku6065BC5","5oqu436HPM9PGpNSlPBpAT","Me Chama de Amor - Arrochadeira Remix","O Tubarão",76,"arrochadeira",16739,59,"Brazil"
"147","2LEV3lTRxKqLBfmt5BWkLj","7MiDcPa6UiV3In7lIM71IN","Não Pega Ninguém Ainda (Ao Vivo)","Gusttavo Lima",63,"arrocha",16030754,79,"Brazil"
"148","2LEV3lTRxKqLBfmt5BWkLj","7MiDcPa6UiV3In7lIM71IN","Não Pega Ninguém Ainda (Ao Vivo)","Gusttavo Lima",63,"sertanejo",16030754,79,"Brazil"
"149","2LEV3lTRxKqLBfmt5BWkLj","7MiDcPa6UiV3In7lIM71IN","Não Pega Ninguém Ainda (Ao Vivo)","Gusttavo Lima",63,"sertanejo universitario",16030754,79,"Brazil"
"150","4NJKCE1TBC653P3dCnto0u","5RmXJq0g7MNmgtxXLGbd6K","Simplesmente Ela","Mc Gabzin",80,"funk mtg",28066,66,"Brazil"
