"","track.id","artist.id","track.name","artist.name","track.popularity","artist.followes.total","artist.popularity","toplist.country"
"372","2hLXUbsOU9cDb9RFva9FYr","0Q8NcsJwoCbZOHHW63su5S","MEMORIAS","Mora",78,466764,79,"Spain"
"373","2hLXUbsOU9cDb9RFva9FYr","0EFisYRi20PTADoJrifHrz","MEMORIAS","Jhay Cortez",78,4114076,84,"Spain"
"374","1797zYiX4cKosMH836X9Gt","4q3ewBCX7sLwd24euuV69X","La Corriente","Bad Bunny",89,49322031,100,"Spain"
"375","1797zYiX4cKosMH836X9Gt","3LKXWvXFWrkwUzJWxzwVpW","La Corriente","Tony Dize",89,2881386,74,"Spain"
"376","6t48UVZvQWh5wWfWlCZfzY","4F4pp8NUW08JuXwnoxglpN","La Prendo","Bad Gyal",67,715785,67,"Spain"
"377","3XjN0mvFkQp1FMVM9Ro5hm","4VMYDCV2IEDYJArk749S6m","RUMBATÓN","Daddy Yankee",83,27724769,87,"Spain"
"378","1UdzJEpgJxtuXAlCOvD4S0","5H1nN1SzW0qNeUEZvuXjAj","Fuera del mercado","Danny Ocean",89,4046264,78,"Spain"
"379","3nfICwo20uiFdEGzgNUSrG","7eLcDZDYHXZCebtQmVFL25","Formentera","Aitana",77,2033866,75,"Spain"
"380","3nfICwo20uiFdEGzgNUSrG","2UZIAOlrnyZmyzt1nuXr9y","Formentera","Nicki Nicole",77,2878965,77,"Spain"
"381","30W8VKHrAZmHzObnwAoc1u","0Q8NcsJwoCbZOHHW63su5S","TUS LÁGRIMAS","Mora",85,466764,79,"Spain"
"382","30W8VKHrAZmHzObnwAoc1u","77ziqFxp5gaInVrF2lj4ht","TUS LÁGRIMAS","Sech",85,10742928,83,"Spain"
"383","7ILwxghUppFKHnAJ5ziB8X","5kgDdP7a4TsvkF08gpJGX0","Yatekomo","Juseph",72,4651,69,"Spain"
"384","7ILwxghUppFKHnAJ5ziB8X","52iwsT98xCoGgiGntTiR7K","Yatekomo","Quevedo",72,167579,77,"Spain"
"385","667CH2wRxXnQOfPD1NrlLJ","52iwsT98xCoGgiGntTiR7K","Chamaquita","Quevedo",75,167579,77,"Spain"
"386","667CH2wRxXnQOfPD1NrlLJ","5kgDdP7a4TsvkF08gpJGX0","Chamaquita","Juseph",75,4651,69,"Spain"
"387","18HOjcvTVV7W8YzBuOsAPS","4q3ewBCX7sLwd24euuV69X","Un Verano Sin Ti","Bad Bunny",88,49322031,100,"Spain"
"388","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,1014154,75,"Spain"
"389","6hFwju6M40CKovKBPu5IpY","4m5LghDfOKFZNEBZ0GO1OQ","ACORDA PEDRINHO","Jovem Dionisio",74,126850,69,"Portugual"
"390","5zNxUkUW9WiV5oyg6gh2wB","5wbf52LA6kcaboHSN6NEF1","DANÇARINA","PEDRO SAMPAIO",84,1613374,72,"Portugual"
"391","5zNxUkUW9WiV5oyg6gh2wB","1etNnR2SdlelBQAICa2Q5m","DANÇARINA","Mc Pedrinho",84,3630127,71,"Portugual"
"392","4Dvkj6JhhA12EX05fT7y2e","6KImCVD70vtIoJWnq6nGn3","As It Was","Harry Styles",91,21141704,94,"Portugual"
"393","7qD2vjd3btuOgwpQPEY7ci","7Lmrb6KcIzfkmgbtokjsAL","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Don Juan",77,4495730,74,"Portugual"
"394","7qD2vjd3btuOgwpQPEY7ci","3Nipsl6GVwwGyeAk0J29C6","EU VOU COM CARINHO ELA QUER COM FORÇA","MC G15",77,3626671,66,"Portugual"
"395","7qD2vjd3btuOgwpQPEY7ci","1cYhx7ZOhYoVmnDPb9KMwo","EU VOU COM CARINHO ELA QUER COM FORÇA","Mc Davi",77,3241635,70,"Portugual"
"396","75FEaRjZTKLhTrFGsfMUXR","1aSxMhuvixZ8h9dK9jIDwL","Running Up That Hill (A Deal With God)","Kate Bush",87,1014154,75,"Portugual"
"397","4NJKCE1TBC653P3dCnto0u","5RmXJq0g7MNmgtxXLGbd6K","Simplesmente Ela","Mc Gabzin",80,28066,66,"Portugual"
"398","4a0sqvCBo7aRIS4GzBQpnp","7htxZTR76qcXYJylEmkLiJ","Kikando e Me Olhando","MC Braz",81,81282,67,"Portugual"
"399","4a0sqvCBo7aRIS4GzBQpnp","7ujbuq6hAjLSf7cGr6au0b","Kikando e Me Olhando","MC Tairon",81,18188,64,"Portugual"
"400","4a0sqvCBo7aRIS4GzBQpnp","04NtfTeul9H9B41tPvF3MG","Kikando e Me Olhando","Dj Win",81,2726,63,"Portugual"
"401","75fCsUnTiDelE4HMd06t4O","3THyxXDkvAVvmfZKP3Fq7G","Gostosinho Tu Cai","Mc Pepeu",79,35635,64,"Portugual"
"402","75fCsUnTiDelE4HMd06t4O","3JrsRa8z1Pngkkf4pDrokD","Gostosinho Tu Cai","DJ Swat",79,7666,65,"Portugual"
"403","7BELSQR2lAJLELaKvVkct3","1pPbDeOdNUcLq32HTTLbZm","Lua","Ivandro",62,19281,50,"Portugual"
"404","0NBgyml7T0IvUNbXIkcSpH","5YwzDz4RJfTiMHS4tdR5Lf","Malvadão 3","Xamã",82,1675605,73,"Portugual"
"405","0NBgyml7T0IvUNbXIkcSpH","0nzfP49X2nrzmmkwZf180L","Malvadão 3","Gustah",82,2021,65,"Portugual"
"406","0NBgyml7T0IvUNbXIkcSpH","6PERJZF7wohA034PAxDK0b","Malvadão 3","Neo Beats",82,81250,71,"Portugual"
"407","3q3EBdrTrlF4PmJQTZ17ie","6PIIKavZx20FlVKyIvb4Um","Onde Anda","Calema",61,368682,56,"Portugual"
"408","3q3EBdrTrlF4PmJQTZ17ie","7cmuxPnXRJxwuYDHfbD8Eu","Onde Anda","Zé Felipe",61,3143846,72,"Portugual"
"409","2DB4DdfCFMw1iaR6JaR03a","4nDoRrQiYLoBzwC5BhVJzF","Bam Bam (feat. Ed Sheeran)","Camila Cabello",83,26868942,83,"Portugual"
"410","2DB4DdfCFMw1iaR6JaR03a","6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Ed Sheeran",83,97986998,91,"Portugual"
"411","5bBQI31u2eqXJE5OyP4hxq","0QoKkMC6uy7fUng96fab1I","EUROPA","Mizzy Miles",50,2259,38,"Portugual"
"412","5bBQI31u2eqXJE5OyP4hxq","7BWNRZyZ9mhgp5t0m7Ny0n","EUROPA","Deejay Telio",50,174384,51,"Portugual"
"413","5bBQI31u2eqXJE5OyP4hxq","68YeXpLt3jB7JHQS5ZjMGo","EUROPA","Teto",50,1311011,74,"Portugual"
"414","5bBQI31u2eqXJE5OyP4hxq","6XjHGcba7ZbaZ6nYtwhaCj","EUROPA","Gson",50,18630,43,"Portugual"
"415","4SIBZgMomGFnrIWjmq7Np8","0JjPiLQNgAFaEkwoy56B1C","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","L7NNON",81,1675626,75,"Portugual"
"416","4SIBZgMomGFnrIWjmq7Np8","6f6ccYxDNgsPCMemKceSY4","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","Os Hawaianos",81,140717,63,"Portugual"
"417","4SIBZgMomGFnrIWjmq7Np8","6cBgK7jLKrcynjD5E6mKNu","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","DJ Bel da CDD",81,325,63,"Portugual"
"418","4SIBZgMomGFnrIWjmq7Np8","6Us5Zsn5MAHBk7SHBUsG5X","Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho)","DJ Biel do Furduncinho",81,2291,65,"Portugual"
"419","6bTdZ7xfKp3NqqADJ8HLyj","5nP8x4uEFjAAmDzwOEc9b8","Vampiro","Matuê",84,5122165,75,"Portugual"
"420","6bTdZ7xfKp3NqqADJ8HLyj","3MrDVzg7ZXaYMyQmbDInr7","Vampiro","WIU",84,148452,67,"Portugual"
"421","6bTdZ7xfKp3NqqADJ8HLyj","68YeXpLt3jB7JHQS5ZjMGo","Vampiro","Teto",84,1311011,74,"Portugual"
"422","5TMLavqGRKNxgzMBrVpC9R","7c53ZFyajVMTo08HmvoB6b","Mon Amour - Remix","zzoilo",85,59798,68,"Portugual"
"423","5TMLavqGRKNxgzMBrVpC9R","7eLcDZDYHXZCebtQmVFL25","Mon Amour - Remix","Aitana",85,2033866,75,"Portugual"
"424","3gK5ckT0cq3t5enyqzzRgV","5wbf52LA6kcaboHSN6NEF1","GALOPA","PEDRO SAMPAIO",67,1613374,72,"Portugual"
"425","7afaZ37wJJL6880z1NRgJS","68YeXpLt3jB7JHQS5ZjMGo","Fim de Semana no Rio","Teto",82,1311011,74,"Portugual"
"426","4PQdrXMDHDPl1RczrrlADd","3qvcCP2J0fWi0m0uQDUf6r","MORENA","Luan Santana",72,6131408,75,"Portugual"
"427","3sd2p4kE7xQmFH3lPnFl6h","6rygauyIMQJrXRC4e5rQJP","sentaDONA (Remix) s2","Davi Kneip",83,22796,68,"Portugual"
"428","3sd2p4kE7xQmFH3lPnFl6h","5xKesKsXI1jv2TorLOnbbm","sentaDONA (Remix) s2","Mc Frog",83,88865,69,"Portugual"
"429","3sd2p4kE7xQmFH3lPnFl6h","6HJiLhKqnOh32p3LSNWsR3","sentaDONA (Remix) s2","Dj Gabriel do Borel",83,378933,68,"Portugual"
"430","3sd2p4kE7xQmFH3lPnFl6h","4PzYKhC14sTJNEr0dzoo0d","sentaDONA (Remix) s2","Luísa Sonza",83,3125970,73,"Portugual"
"431","6JIC3hbC28JZKZ8AlAqX8h","3PhoLpVuITZKcymswpck5b","Cold Heart - PNAU Remix","Elton John",84,9404704,82,"Portugual"
"432","6JIC3hbC28JZKZ8AlAqX8h","6M2wZ9GZgrQXHCFfjv46we","Cold Heart - PNAU Remix","Dua Lipa",84,34229761,88,"Portugual"
"433","6JIC3hbC28JZKZ8AlAqX8h","6n28c9qs9hNGriNa72b26u","Cold Heart - PNAU Remix","PNAU",84,184406,75,"Portugual"
"434","3FkeNbs9Zeiqkr3WkbOiGp","7FNnA9vBm6EKceENgCGRMb","Envolver","Anitta",79,11718350,80,"Portugual"
"435","1qEmFfgcLObUfQm0j1W2CK","6KImCVD70vtIoJWnq6nGn3","Late Night Talking","Harry Styles",93,21141704,94,"Portugual"
"436","0E0OENqh3jaZ4VpDFTOLGj","3l4fsEzoeabsET7ddv0lZW","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI","Mc Delux",73,27555,68,"Portugual"
"437","0E0OENqh3jaZ4VpDFTOLGj","5g1Ojx0MsvmNEjnVKGmHVw","EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI","DJ ABDO",73,738,61,"Portugual"
"438","4aoZBldNDVYmTwmeoI49ud","5RmXJq0g7MNmgtxXLGbd6K","O Poder Dessa Garota","Mc Gabzin",70,28066,66,"Portugual"
"439","4aoZBldNDVYmTwmeoI49ud","4U3o74Io4hwQPsm6iIj4fu","O Poder Dessa Garota","DJ TAK VADIÃO",70,6953,55,"Portugual"
"440","4aoZBldNDVYmTwmeoI49ud","7u9115faVQY8xNrCXqY0zx","O Poder Dessa Garota","dj sv",70,46,53,"Portugual"
"441","02MWAaffLxlfxAUY7c5dvx","4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Glass Animals",90,2909250,80,"Portugual"
"442","3ShKPhFkexrwl7WoyTtNND","5JbQpbeFaKfuZVFzKwaawP","Tchuco Nela","MC Rogerinho",82,450296,69,"Portugual"
"443","3ShKPhFkexrwl7WoyTtNND","1AL2GKpmRrKXkYIcASuRFa","Tchuco Nela","Wesley Safadão",82,10855086,74,"Portugual"
"444","7gVzhRCrLRUBEGdS7zNTp0","7cmuxPnXRJxwuYDHfbD8Eu","Malvada","Zé Felipe",81,3143846,72,"Portugual"
"445","71fwkaKdNrxiZZbkzSqmFJ","7FNnA9vBm6EKceENgCGRMb","Que Rabão (feat. Mr. Catra)","Anitta",79,11718350,80,"Portugual"
"446","71fwkaKdNrxiZZbkzSqmFJ","0A0FS04o6zMoto8OKPsDwY","Que Rabão (feat. Mr. Catra)","YG",79,2852877,75,"Portugual"
"447","71fwkaKdNrxiZZbkzSqmFJ","0iZz25uH5PLaShpqq84uYv","Que Rabão (feat. Mr. Catra)","Papatinho",79,358117,66,"Portugual"
"448","71fwkaKdNrxiZZbkzSqmFJ","2UMj7NCbuqy1yUZmiSYGjJ","Que Rabão (feat. Mr. Catra)","MC Kevin o Chris",79,2882746,68,"Portugual"
"449","71fwkaKdNrxiZZbkzSqmFJ","1mXaaMbQM3IYuhNWaZdFuE","Que Rabão (feat. Mr. Catra)","Mr. Catra",79,237634,61,"Portugual"
"450","7ARoqP7G8UYW8SyYPyPp7k","7FNnA9vBm6EKceENgCGRMb","NO CHÃO NOVINHA","Anitta",74,11718350,80,"Portugual"
"451","7ARoqP7G8UYW8SyYPyPp7k","5wbf52LA6kcaboHSN6NEF1","NO CHÃO NOVINHA","PEDRO SAMPAIO",74,1613374,72,"Portugual"
"452","3QGxgNaqaFSpORp2OVLXHR","68PYmgkbRP1qZnEWOry7sB","212","Chefin",79,226713,67,"Portugual"
"453","3QGxgNaqaFSpORp2OVLXHR","25XJqeReVV38w0tR04GGBd","212","Mainstreet",79,171131,75,"Portugual"
"454","3uUuGVFu1V7jTQL60S1r8z","7f5Zgnp2spUuuzKplmRkt7","Where Are You Now","Lost Frequencies",91,2423131,77,"Portugual"
"455","3uUuGVFu1V7jTQL60S1r8z","6ydoSd3N2mwgwBHtF6K7eX","Where Are You Now","Calum Scott",91,4243743,77,"Portugual"
"456","53RxHysDJ0cjugMcPymwja","3qvcCP2J0fWi0m0uQDUf6r","ABALO EMOCIONAL - Ao Vivo","Luan Santana",82,6131408,75,"Portugual"
"457","2B4GHvToeLTOBB4QLzW3Ni","329e4yvIujISKGKz1BZZbO","Pepas","Farruko",78,13120926,84,"Portugual"
"458","7ef4DlsgrMEH11cDZd32M6","7CajNmpbOovFoOoasH2HaY","One Kiss (with Dua Lipa)","Calvin Harris",84,22765589,83,"Portugual"
"459","7ef4DlsgrMEH11cDZd32M6","6M2wZ9GZgrQXHCFfjv46we","One Kiss (with Dua Lipa)","Dua Lipa",84,34229761,88,"Portugual"
"460","5Z4TYur0O9OxmxIo6GC2Gq","27azwwkxutWL1BWMkgNIh0","Oi, Como Ce Tá?","Vulgo FK",77,69159,67,"Portugual"
"461","5Z4TYur0O9OxmxIo6GC2Gq","6OAAuXhPzzofYSaiIGHasL","Oi, Como Ce Tá?","Elenko Music",77,685,63,"Portugual"
"462","5Z4TYur0O9OxmxIo6GC2Gq","6nZ39vMOOOgXQ471Jy5jhR","Oi, Como Ce Tá?","WEY",77,994,62,"Portugual"
"463","5Z4TYur0O9OxmxIo6GC2Gq","5wEgjH2s4SAiffRmzkBqHB","Oi, Como Ce Tá?","Wall Hein",77,627,62,"Portugual"
"464","58HvfVOeJY7lUuCqF0m3ly","67MNhiAICFY6Pwc2YxCO0K","MIDDLE OF THE NIGHT","Elley Duhé",92,251448,75,"Portugual"
"465","0tu5F0rmLZYIdUMEvfRXAo","5N3YDBGT2gUzXgLDTwPRi5","Juramento eterno de sal","Álvaro De Luna",58,50793,61,"Portugual"
"466","1PckUlxKqWQs3RlWXVBLw3","56oDRnqbIiwx4mymNEv7dS","About Damn Time","Lizzo",93,4672279,80,"Portugual"
"467","6Uj1ctrBOjOas8xZXGqKk4","5cj0lLjcoR7YOSnhnX0Po5","Woman","Doja Cat",91,19248569,88,"Portugual"
"468","0O6u0VJ46W86TxN9wgyqDj","246dkjvS1zLTtiykXe5h60","I Like You (A Happier Song) (with Doja Cat)","Post Malone",79,37070325,88,"Portugual"
"469","0O6u0VJ46W86TxN9wgyqDj","5cj0lLjcoR7YOSnhnX0Po5","I Like You (A Happier Song) (with Doja Cat)","Doja Cat",79,19248569,88,"Portugual"
"470","6uvh0In7u1Xn4HgxOfAn8O","6KImCVD70vtIoJWnq6nGn3","Matilda","Harry Styles",91,21141704,94,"Portugual"
"471","2sWWu68ZmobaPdwPsC4RXs","7s8i1tsCjtErKt7d1jn0js","EU JÁ SOFRI POR AMOR MAS NÃO SOFRO MAIS","130 BPM",72,1658,55,"Portugual"
"472","2sWWu68ZmobaPdwPsC4RXs","2SDKb8y7KxJ6aMLQ2thraY","EU JÁ SOFRI POR AMOR MAS NÃO SOFRO MAIS","130 BPN",72,59,54,"Portugual"
"473","2sWWu68ZmobaPdwPsC4RXs","3rsAVfmh0I2umrMmMgP4Yt","EU JÁ SOFRI POR AMOR MAS NÃO SOFRO MAIS","HIT CARIOCA",72,407,54,"Portugual"
"474","5PjdY0CKGZdEuoNab3yDmX","2tIP7SsRs7vjIcLrU85W8J","STAY (with Justin Bieber)","The Kid LAROI",87,3740595,83,"Portugual"
"475","5PjdY0CKGZdEuoNab3yDmX","1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","Justin Bieber",87,61412393,91,"Portugual"
"476","0wHFktze2PHC5jDt3B17DC","2LIk90788K0zvyj2JJVwkJ","First Class","Jack Harlow",84,2186989,87,"Portugual"
"477","1HhNoOuqm1a5MXYEgAFl8o","53XhwfbYqKCa1cC15pYq2q","Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",83,40384155,86,"Portugual"
"478","1HhNoOuqm1a5MXYEgAFl8o","6U3ybJ9UHNKEdsH7ktGBZ7","Enemy (with JID) - from the series Arcane League of Legends","JID",83,878019,78,"Portugual"
"479","1HhNoOuqm1a5MXYEgAFl8o","57nPqD7z62gDdq37US9XJR","Enemy (with JID) - from the series Arcane League of Legends","Arcane",83,126400,76,"Portugual"
"480","1HhNoOuqm1a5MXYEgAFl8o","47mIJdHORyRerp4os813jD","Enemy (with JID) - from the series Arcane League of Legends","League of Legends",83,1427265,80,"Portugual"
"481","6EDj1nbl9wo6ivGI1t59G4","59FrDXDVJz0EKqYg39dnT2","Idiota","Jão",75,1580028,69,"Portugual"
"482","32vE1nuG8T9c8bhmZdRY6d","246dkjvS1zLTtiykXe5h60","Cooped Up (with Roddy Ricch)","Post Malone",73,37070325,88,"Portugual"
"483","32vE1nuG8T9c8bhmZdRY6d","757aE44tKEUQEqRuT6GnEB","Cooped Up (with Roddy Ricch)","Roddy Ricch",73,7977807,80,"Portugual"
"484","50nfwKoDiSYg8zOCREWAm5","6eUKZXaKkcviH0Ku9w2n3V","Shivers","Ed Sheeran",90,97986998,91,"Portugual"
"485","5Z9KJZvQzH6PFmb8SNkxuk","7jVv8c5Fj3E9VhNjxT4snq","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",85,11052462,82,"Portugual"
"486","5Z9KJZvQzH6PFmb8SNkxuk","2LIk90788K0zvyj2JJVwkJ","INDUSTRY BABY (feat. Jack Harlow)","Jack Harlow",85,2186989,87,"Portugual"
"487","4IfrM44LofE9bSs6TDZS49","0B1ce3uNrzkdm76NXI4mhX","W / X / Y","Tani Yuuki",74,95204,62,"Japan"
"488","60ReNXcPcsVFd7nUuQw5HZ","5Vo1hnCRmCM6M4thZCInCj","ミックスナッツ","Official HIGE DANdism",75,4534647,71,"Japan"
"489","1Vqs0lXeJafYZz2sxnfB3V","4WqXqPmUuenMIr4QaFrZXN","シンデレラボーイ","Saucy Dog",75,432431,66,"Japan"
"490","4JK1kDUdH9RTBQrrSO1QfR","0ixzjrK1wkN2zWBXt3VW3W","ベテルギウス","Yuuri",72,1076359,68,"Japan"
"491","2uMNMcjjUz8oNIxjIu20qE","7HwzlRPa9Ad0I8rK0FPzzK","Habit","SEKAI NO OWARI",73,1591702,63,"Japan"
"492","5W7Y92LB4jWvu9NeEQ0GZl","1t17z3vfuc82cxSDMrvryJ","なんでもないよ、","Macaroni Empitsu",71,638479,64,"Japan"
"493","4kPlQKwtPrnqLgrmmKFSlA","0ixzjrK1wkN2zWBXt3VW3W","ドライフラワー","Yuuri",70,1076359,68,"Japan"
"494","5m1i6hq7dmRlp3c1utE48L","6rs1KAoQnFalSqSU4LTh8g","水平線","back number",73,3030871,66,"Japan"
"495","5SuOikwiRyPMVoIQDJUgSV","1S2S00lgLYLGHWA44qGEUs","Comedy","Gen Hoshino",76,1279718,66,"Japan"
"496","3sFdaHo9D3hfiFt2wVi6a5","1snhtMLeb2DYoMOcVbb8iB","M八七","Kenshi Yonezu",71,3850558,68,"Japan"
"497","0J0P8iSE6l3pYHbUdNFYdS","6wxfx1yhyqjCPYwwxJktR2","カメレオン","King Gnu",74,2228063,69,"Japan"
"498","1VHL1PIkhDwWbFc65xHwOr","0jWCX6zp4RjWrmZRxJ2uri","愛とか恋とか","Novelbright",62,341553,60,"Japan"
"499","0rPrGZTtScNSRL2jZoooKO","4wCW8kZ8LL7QIdcE8EOKPP","Bye-Good-Bye","BE:FIRST",71,116219,61,"Japan"
"500","2IL2asrtx7XM1y8fu2RMnR","71UIOLnsacxQHlU55TvfiH","CITRUS","Da-iCE",72,227617,59,"Japan"
"501","19mjCzLuMHZ0Tyn3eI85bo","0ixzjrK1wkN2zWBXt3VW3W","シャッター","Yuuri",70,1076359,68,"Japan"
"502","51oc6MEsXTpnPn6GOw5VuP","6bDWAcdtVR3WHz2xtiIPUi","きらり","Fujii Kaze",69,644208,64,"Japan"
"503","5QDLhrAOJJdNAmCTJ8xMyW","3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","BTS",85,50272154,90,"Japan"
"504","5PeXak0Ox3JmH2oor0qnGt","2IUl3m1H1EQ7QfNbNWvgru","恋風邪にのせて","Vaundy",72,831640,69,"Japan"
"505","7v8wKvNQQIxkugCFFjrkaO","0bAsR2unSRpn6BQPEnNlZm","残響散歌","Aimer",78,1872745,68,"Japan"
"506","1mWdTewIgB3gtBM3TOSFhB","3Nrfpe0tUJi4K4DXYWgMUX","Butter","BTS",86,50272154,90,"Japan"
"507","1zd35Y44Blc1CwwVbW3Qnk","64tJ2EAv1R6UaZqc4iOCyj","群青","YOASOBI",73,3844098,73,"Japan"
"508","3XYRV7ZSHqIRDG87DKTtry","3Nrfpe0tUJi4K4DXYWgMUX","Permission to Dance","BTS",82,50272154,90,"Japan"
"509","1sIIlVrnPhrvmTrHtzM7tV","4QvgGvpgzgyUOo8Yp8LDm9","点描の唄","Mrs. GREEN APPLE",71,2037360,66,"Japan"
"510","1sIIlVrnPhrvmTrHtzM7tV","71hQB5jxdNiHk5gzZRhicQ","点描の唄","Sonoko Inoue",71,201439,55,"Japan"
"511","0XZyF9lv6diMt4bxThOL0h","7jGn8qhLb48n7yMMNfAoHv","勿忘","Awesome City Club",70,211352,56,"Japan"
"512","6ZiEWet0uFRwWBCEKCQ8rY","6wxfx1yhyqjCPYwwxJktR2","逆夢","King Gnu",74,2228063,69,"Japan"
"513","6MCjmGYlw6mQVWRFVgBRvB","64tJ2EAv1R6UaZqc4iOCyj","夜に駆ける","YOASOBI",74,3844098,73,"Japan"
"514","0Q5VnK2DYzRyfqQRJuUtvi","6RHTUrRF63xao58xh9FXYJ","LOVE DIVE","IVE",85,668639,71,"Japan"
"515","3PK5ERLCyMuQ5Cb89GbZVL","3BjFX1nExMNHvSaoLd1I1k","魔法の絨毯","Takaya Kawasaki",71,220991,57,"Japan"
"516","7ncPjJBktLEOpstY5JOUMK","6wxfx1yhyqjCPYwwxJktR2","一途","King Gnu",74,2228063,69,"Japan"
"517","6IO5nn84TKArsi3cjpIqaD","4SJ7qRgJYNXB9Yttzs4aSa","Mela!","Ryokuoushoku Shakai",71,481223,61,"Japan"
"518","296nXCOv97WJNRWzIBQnoj","4SpbR6yFEvexJuaBpgAU5p","FEARLESS","LE SSERAFIM",84,252438,68,"Japan"
"519","6qn31XzTa6YKXs5FZpAPgP","3QWnDVzCzffmWoYCAGNajE","常緑","Chippoke Ohashi",69,22016,54,"Japan"
"520","6tkSMR8bEIfEcJn7ybJtSP","4vN78fN1iEh83Pgaesw2jU","YOKAZE","HENTAI SHINSHI CLUB",69,258169,59,"Japan"
"521","5PjdY0CKGZdEuoNab3yDmX","2tIP7SsRs7vjIcLrU85W8J","STAY (with Justin Bieber)","The Kid LAROI",87,3740595,83,"Japan"
"522","5PjdY0CKGZdEuoNab3yDmX","1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","Justin Bieber",87,61412393,91,"Japan"
"523","6wDntdm888mDo458RaYjGl","5Vo1hnCRmCM6M4thZCInCj","Cry Baby","Official HIGE DANdism",68,4534647,71,"Japan"
"524","6cvKfEw8rDcmXBslqSEC9G","5kVZa4lFUmAQlBogl1fkd6","ハート","Aimyon",70,3815127,66,"Japan"
"525","6uhIF5J5Txaie0is2nXdxU","64tJ2EAv1R6UaZqc4iOCyj","怪物","YOASOBI",67,3844098,73,"Japan"
"526","4xk70Qur2QeRmWIzWPC63V","2IUl3m1H1EQ7QfNbNWvgru","踊り子","Vaundy",73,831640,69,"Japan"
"527","0UBUg8NU4XJtQqzTPs8Pkr","64tJ2EAv1R6UaZqc4iOCyj","三原色","YOASOBI",67,3844098,73,"Japan"
"528","278JqkBGkjDovOYAwE8TW7","5Vo1hnCRmCM6M4thZCInCj","115万キロのフィルム","Official HIGE DANdism",71,4534647,71,"Japan"
"529","15HNdxGKNCIO9pgaY4n7FU","5Vo1hnCRmCM6M4thZCInCj","Pretender","Official HIGE DANdism",58,4534647,71,"Japan"
"530","1qE8DOtw7zdXHMgZm20eLM","7n2Ycct7Beij7Dj7meI4X0","The Feels","TWICE",68,13645138,79,"Japan"
"531","0FOVGBW0RpVRuDuUuN4ZVw","7LTiBdByoaUd329wCpmMcM","ヨワネハキ","MAISONdes",70,47861,55,"Japan"
"532","0FOVGBW0RpVRuDuUuN4ZVw","6LesPuO1nhgJ2acJ4MjyBI","ヨワネハキ","和ぬか",70,101382,56,"Japan"
"533","0FOVGBW0RpVRuDuUuN4ZVw","3UY1KK0iXeC0mpaK0ltFza","ヨワネハキ","asmi",70,33555,56,"Japan"
"534","0hQNbQKW2dDATH1ngj4TI6","5R7AMwDeroq6Ls0COQYpS4","WA DA DA","Kep1er",70,561496,64,"Japan"
"535","6sIx7Cn37DGEhjy9hBP8Gx","0jJmZHZHNe8n24Y33z5Nil","猫","DISH//",70,500379,59,"Japan"
"536","7DyS11kB1YNrfDzQqtjmTh","7JthQ6zwNzfxRfIEjp6wUs","Stand by me, Stand by you.","HIRAIDAI",68,1119745,66,"Japan"
"537","5wWLNNwMAehpj83FU4Lz0m","5Vo1hnCRmCM6M4thZCInCj","I LOVE...","Official HIGE DANdism",68,4534647,71,"Japan"
"538","7n2FZQsaLb7ZRfRPfEeIvr","6RHTUrRF63xao58xh9FXYJ","ELEVEN","IVE",80,668639,71,"Japan"
"539","0871AdnvzzSGr5XdTJaDHC","6mEQK9m2krja6X1cfsAjfl","踊","Ado",68,1114106,65,"Japan"
"540","6ts1KCOudfDYXYfyWtq0k1","45ft4DyTCEJfQwTBHXpdhM","おもかげ (produced by Vaundy)","milet",70,395038,62,"Japan"
"541","6ts1KCOudfDYXYfyWtq0k1","0bAsR2unSRpn6BQPEnNlZm","おもかげ (produced by Vaundy)","Aimer",70,1872745,68,"Japan"
"542","6ts1KCOudfDYXYfyWtq0k1","1qM11R4ylJyQiPJ0DffE9z","おもかげ (produced by Vaundy)","Lilas Ikuta",70,197570,61,"Japan"
"543","0Q5VnK2DYzRyfqQRJuUtvi","6RHTUrRF63xao58xh9FXYJ","LOVE DIVE","IVE",85,668639,71,"Korea"
"544","0HsRZwZzHoZ5AM5W2ZYI5c","7cEaNXXTHx3LokbjUUyHal","Beyond Love (Feat. 10CM)","BIG Naughty",60,127833,54,"Korea"
"545","0HsRZwZzHoZ5AM5W2ZYI5c","6zn0ihyAApAYV51zpXxdEp","Beyond Love (Feat. 10CM)","10cm",60,343658,57,"Korea"
